id,quality_score,content_integrity,content_ratio,content_length,one_sentence_description,content_type,business_sector,technical_content,information_density,content_quality,audience_level,commercial_bias,time_sensitivity,content_safety,educational_value,reasoning_indicators,pii_presence,regional_relevance,country_relevance,full_doc_lid_score,duplicate_count,full_doc_lid,minhash_cluster_size,gold_score,llm_educational_value,llm_content_quality,source
<urn:uuid:a149d555-f04d-45ae-a03b-cf9b45ba3df9>,0.22,fragment,mostly_navigation,minimal,An appendix listing photograph labels for an EMC test setup report.,"['technical_documentation', 'structured_data']","['hardware_electronics', 'telecommunications', 'manufacturing_industrial']",['engineering'],thin,poor,expert,none,evergreen,safe,none,none,no_pii,['culturally_neutral'],['none'],0.6785138249397278,0.0,swe_Latn,1.0,0.4,0.1,0.4,extreme_sample_bottom
<urn:uuid:71e40aad-47ae-4bcc-8ad6-8774d45e225c>,0.12,fragment,mostly_navigation,minimal,Fragment of a Swedish public transport schedule listing routes and service hours.,"['structured_data', 'reference']",['transportation_logistics'],['non_technical'],thin,poor,general,none,time_sensitive,safe,none,none,no_pii,['european'],['sweden'],0.9986298084259032,0.0,swe_Latn,1.0,0.3,0.0,0.3,extreme_sample_bottom
<urn:uuid:3382de5d-1626-4f2f-b009-53a4e74a6244>,0.22,fragment,minimal_content,minimal,Repeated header information from a preliminary start list for a ski jumping competition.,['structured_data'],"['media_entertainment', 'general_interest']",['non_technical'],empty,unacceptable,general,none,time_sensitive,safe,none,none,no_pii,['european'],['sweden'],0.9128555655479432,1.0,swe_Latn,2.0,0.4,0.1,0.4,extreme_sample_bottom
<urn:uuid:52c561d0-fc8b-4f82-8dd0-224cddf03f31>,0.22,fragment,minimal_content,minimal,Fragmentary listing containing event headers and metadata for a 2016 Swedish pole vault competition.,['structured_data'],['general_interest'],['non_technical'],empty,poor,general,none,evergreen,safe,none,none,no_pii,['european'],['sweden'],0.9986706972122192,0.0,swe_Latn,1.0,0.4,0.1,0.4,extreme_sample_bottom
<urn:uuid:0232f1fa-6454-4cc2-ab9a-818e91a0f30a>,0.18,fragment,mostly_navigation,minimal,Fragment from a Swedish municipal website containing headers for snow stations.,['structured_data'],"['government_public', 'environmental_services']",['non_technical'],empty,poor,general,none,slowly_changing,safe,none,none,no_pii,['european'],['sweden'],0.9989855289459229,0.0,swe_Latn,1.0,0.3,0.1,0.3,extreme_sample_bottom
<urn:uuid:cb2031b5-cd72-42cb-8daf-cdef5373e278>,0.14,fragment,mixed_content,brief,Fragmented text containing a book description about academia mixed with unrelated Swedish sentences about Thermage and weight loss.,"['review_critique', 'transactional']","['academic_research', 'healthcare_medical', 'general_interest']",['non_technical'],thin,poor,general,moderate,slowly_changing,safe,none,none,no_pii,['european'],['sweden'],1.0000098943710327,0.0,swe_Latn,1.0,0.2,0.1,0.2,extreme_sample_bottom
<urn:uuid:b55bde34-aca7-4228-9e6b-ab0f5cc1ee05>,0.3,fragment,mostly_navigation,minimal,Fragment of the Swedish municipal council's budget proposal for the 2022 fiscal year.,['structured_data'],['government_public'],['non_technical'],thin,poor,general,none,time_sensitive,safe,none,none,no_pii,['european'],['sweden'],0.9999514818191528,0.0,swe_Latn,1.0,0.6,0.1,0.6,extreme_sample_bottom
<urn:uuid:65382f70-e806-42c5-b8eb-31af0fafa022>,0.26,fragment,minimal_content,minimal,Header from a 2019 Swedish Junior Archery championship results page.,['structured_data'],['general_interest'],['non_technical'],thin,poor,general,none,evergreen,safe,none,none,no_pii,['european'],['sweden'],0.8310447335243225,0.0,swe_Latn,1.0,0.5,0.1,0.5,extreme_sample_bottom
<urn:uuid:b42589e3-cbc0-443e-842b-ff6ccc63a0df>,0.18,fragment,mixed_content,brief,Product listing and purchasing information for the Swedish memoir 'En vacker dag ,"['transactional', 'review_critique']","['retail_commerce', 'media_entertainment']",['non_technical'],thin,poor,general,heavy,slowly_changing,safe,none,none,no_pii,['european'],['sweden'],1.0000098943710327,0.0,swe_Latn,1.0,0.3,0.1,0.3,extreme_sample_bottom
<urn:uuid:2d057ac8-8f4a-420e-a897-9631b85a512c>,0.22,fragment,mostly_navigation,minimal,Fragment of a Swedish government report on social services quality indicators from August 2020.,['structured_data'],"['government_public', 'healthcare_medical']",['non_technical'],thin,poor,general,none,time_sensitive,safe,none,none,no_pii,['european'],['sweden'],1.000004768371582,0.0,swe_Latn,2.0,0.4,0.1,0.4,extreme_sample_bottom
<urn:uuid:af8c76aa-584e-4234-b3f9-b8815de85654>,0.08,fragment,minimal_content,minimal,Fragmented list of Swedish women's floorball championship results and team names.,['structured_data'],['media_entertainment'],['non_technical'],empty,unacceptable,general,none,time_sensitive,safe,none,none,no_pii,['european'],['sweden'],0.9891794919967652,0.0,swe_Latn,1.0,0.2,0.0,0.2,extreme_sample_bottom
<urn:uuid:7868cd12-988b-4e5d-8a24-10e652ce76c2>,0.24,fragment,minimal_content,minimal,Fragment of a Swedish club championship results page displaying only the date and header.,['structured_data'],['media_entertainment'],['non_technical'],empty,poor,general,none,time_sensitive,safe,none,none,no_pii,['european'],['sweden'],0.948844313621521,0.0,swe_Latn,1.0,0.6,0.0,0.6,extreme_sample_bottom
<urn:uuid:095d2e76-d049-4c29-bcae-0d838f603d75>,0.22,fragment,mostly_navigation,minimal,Fragment of a Swedish public transport schedule for Trollhttan between Uddevalla and Kampenhof.,"['structured_data', 'reference']",['transportation_logistics'],['non_technical'],thin,poor,general,none,time_sensitive,safe,none,none,no_pii,['european'],['sweden'],0.998702108860016,0.0,swe_Latn,1.0,0.4,0.1,0.4,extreme_sample_bottom
<urn:uuid:e52dabed-ffc8-4006-a5be-7395876fa861>,0.2,fragment,mixed_content,brief,"A collection of Swedish descriptions for digital design and technology resources, followed by a large block of random text.","['structured_data', 'transactional']","['education_sector', 'technology_software', 'media_entertainment']",['basic_technical'],thin,poor,general,heavy,slowly_changing,safe,minimal,none,no_pii,"['european', 'sub_saharan_african']","['sweden', 'tanzania']",0.9611986875534058,0.0,swe_Latn,1.0,0.2,0.2,0.2,extreme_sample_bottom
<urn:uuid:9f2d60d7-96df-4704-bea8-7daa2b06fee4>,0.18,fragment,mixed_content,brief,Aggregated product listings and metadata for a historical text about the French Revolution.,"['transactional', 'reference', 'structured_data']","['retail_commerce', 'academic_research']",['non_technical'],thin,poor,general,heavy,slowly_changing,safe,minimal,none,no_pii,['european'],"['france', 'sweden', 'united_kingdom']",0.9970542788505554,0.0,swe_Latn,1.0,0.3,0.1,0.3,extreme_sample_bottom
<urn:uuid:ae93f14d-9669-4ea4-88c1-d51547811d05>,0.3399999999999999,fragment,minimal_content,minimal,Fragment of a newsletter page containing a heading and a link to the Nybrostrand local association's Facebook page.,['boilerplate'],['nonprofit_ngo'],['non_technical'],empty,poor,general,none,time_sensitive,safe,none,none,no_pii,['european'],['sweden'],0.9751160144805908,0.0,swe_Latn,1.0,0.7,0.1,0.7,extreme_sample_bottom
<urn:uuid:4ff8093f-1333-44b1-a9cf-16d14c88c876>,0.22,fragment,mostly_navigation,minimal,Fragment of a Swedish public transport timetable for Kung4lv resecentrum.,"['structured_data', 'reference']",['transportation_logistics'],['non_technical'],thin,poor,general,none,time_sensitive,safe,none,none,no_pii,['european'],['sweden'],0.9999676942825316,0.0,swe_Latn,1.0,0.4,0.1,0.4,extreme_sample_bottom
<urn:uuid:8a5a5b8e-8f57-4966-b803-44a75efce779>,0.22,fragment,mostly_navigation,minimal,"Results page for the Stockholmscrossen motorcycle race at ",['structured_data'],['media_entertainment'],['non_technical'],thin,poor,general,none,time_sensitive,safe,none,none,no_pii,['european'],['sweden'],0.9272383451461792,0.0,swe_Latn,1.0,0.4,0.1,0.4,extreme_sample_bottom
<urn:uuid:c5edc8d3-8e55-4fc3-87b3-8b5302dabf56>,0.22,fragment,mostly_navigation,minimal,Fragment of a Swedish travel schedule for the Skde resort center listing dates and contact details.,"['structured_data', 'transactional']",['hospitality_tourism'],['non_technical'],thin,poor,general,moderate,time_sensitive,safe,none,none,contains_pii,['european'],['sweden'],0.9905592799186708,0.0,swe_Latn,1.0,0.4,0.1,0.4,extreme_sample_bottom
<urn:uuid:60632cd3-ae4e-4993-9cb4-57f912635664>,0.22,fragment,mostly_navigation,minimal,A repetitive document with a key figures report for 2018.,['structured_data'],['consulting_professional'],['data_heavy'],empty,poor,general,none,time_sensitive,safe,none,none,no_pii,['european'],['sweden'],0.9992932677268982,0.0,swe_Latn,1.0,0.4,0.1,0.4,extreme_sample_bottom
<urn:uuid:780f5f9f-898d-42d8-ab1e-87188e1c5600>,0.22,fragment,mixed_content,brief,"A collection of descriptions, reviews, and purchasing information for the Swedish book 'Tack, det r bra!'.","['transactional', 'review_critique', 'reference']","['media_entertainment', 'retail_commerce', 'healthcare_medical']",['non_technical'],thin,poor,general,heavy,slowly_changing,safe,minimal,minimal,no_pii,['european'],['sweden'],1.0000088214874268,0.0,swe_Latn,1.0,0.4,0.1,0.4,extreme_sample_bottom
<urn:uuid:d3c4397a-bfa8-4bef-8408-6ebdda44ca8a>,0.08,fragment,mostly_navigation,minimal,Fragmentary text listing locations between Kornhall and Kung4lv railway stations.,['structured_data'],['transportation_logistics'],['non_technical'],thin,poor,general,none,evergreen,safe,none,none,no_pii,['european'],['sweden'],0.9941765069961548,0.0,swe_Latn,3.0,0.2,0.0,0.2,extreme_sample_bottom
<urn:uuid:5d0c2370-db4c-44b2-809c-99111c93f257>,0.14,fragment,mixed_content,brief,A fragmented collection of Swedish and Finnish text snippets about a criminal's path to redemption.,"['transactional', 'creative']","['media_entertainment', 'retail_commerce']",['non_technical'],thin,poor,general,heavy,evergreen,safe,none,none,no_pii,['european'],"['sweden', 'finland']",0.9999858140945436,1.0,swe_Latn,1.0,0.2,0.1,0.2,extreme_sample_bottom
<urn:uuid:d177e9dc-9a73-4c84-97f8-2dc5a7130be2>,0.14,fragment,mixed_content,brief,Product page for a Swedish crime novel featuring a plot synopsis and a list of unrelated text fragments.,"['transactional', 'creative']","['media_entertainment', 'retail_commerce']",['non_technical'],thin,poor,general,heavy,evergreen,safe,none,none,no_pii,['european'],['sweden'],1.000008225440979,1.0,swe_Latn,1.0,0.2,0.1,0.2,extreme_sample_bottom
<urn:uuid:07e6e63a-864f-45e8-a7ac-c5c2f638092e>,0.18,fragment,minimal_content,minimal,Repetitive header text from official results of a 2019 helicopter aerobatics competition.,['structured_data'],['media_entertainment'],['non_technical'],empty,unacceptable,general,none,evergreen,safe,none,none,no_pii,['european'],['sweden'],0.965392291545868,1.0,swe_Latn,3.0,0.3,0.1,0.3,extreme_sample_bottom
<urn:uuid:076023b5-8b2d-42a2-997c-f4cb8ec3c2bf>,0.18,fragment,mixed_content,moderate,"A fragmented collection of Swedish text snippets discussing literature, religion, and personal stories.","['review_critique', 'creative', 'transactional']","['media_entertainment', 'general_interest']",['non_technical'],thin,poor,general,moderate,evergreen,safe,minimal,minimal,no_pii,"['european', 'north_american', 'sub_saharan_african']","['united_states', 'united_kingdom', 'spain', 'ethiopia']",1.0000096559524536,0.0,swe_Latn,1.0,0.3,0.1,0.3,extreme_sample_bottom
<urn:uuid:50775360-8ef7-4d12-9758-3ecc6cf72ff5>,0.08,fragment,mostly_navigation,minimal,A collection of repetitive Swedish labels and symbols for a building plan.,"['structured_data', 'reference']",['real_estate_construction'],['engineering'],empty,poor,expert,none,evergreen,safe,none,none,contains_pii,['european'],['sweden'],0.989042341709137,0.0,swe_Latn,1.0,0.2,0.0,0.2,extreme_sample_bottom
<urn:uuid:66554c43-c7c7-48f2-9a3c-3eb19bb0f574>,0.08,fragment,minimal_content,minimal,Fragmentary schedule listing dates and a location for a bicycle path to Bors recreation center.,['structured_data'],['general_interest'],['non_technical'],thin,poor,general,none,regularly_updating,safe,none,none,no_pii,['european'],['sweden'],0.9970725178718568,0.0,swe_Latn,1.0,0.2,0.0,0.2,extreme_sample_bottom
<urn:uuid:da7b7630-2abe-46f4-a6fb-7a8d609d56dd>,0.12,fragment,minimal_content,minimal,Fragment of a Swedish public transport schedule for the route from Marstrand to V4stra Parken.,"['structured_data', 'reference']",['transportation_logistics'],['non_technical'],thin,poor,general,none,time_sensitive,safe,none,none,no_pii,['european'],['sweden'],0.9892470240592957,0.0,swe_Latn,1.0,0.3,0.0,0.3,extreme_sample_bottom
<urn:uuid:f5b38c56-58e9-4bae-bc73-401bc0355559>,0.12,fragment,minimal_content,minimal,A Swedish sports federation form for a referee license application.,"['transactional', 'boilerplate']","['nonprofit_ngo', 'media_entertainment']",['non_technical'],empty,poor,general,none,time_sensitive,safe,none,none,no_pii,['european'],['sweden'],0.98819237947464,1.0,swe_Latn,1.0,0.3,0.0,0.3,extreme_sample_bottom
<urn:uuid:b446e77f-f49d-42e8-982f-13b56b3b8f0c>,0.22,fragment,minimal_content,minimal,Fragment of a financial report for the Gothenburg Bicycle Club for the year 2013.,['structured_data'],['nonprofit_ngo'],['non_technical'],empty,poor,general,none,time_sensitive,safe,none,none,contains_pii,['european'],['sweden'],0.7980219125747681,1.0,swe_Latn,1.0,0.4,0.1,0.4,extreme_sample_bottom
<urn:uuid:8451b0a5-6449-442a-bc8d-fadb87b6626f>,0.18,fragment,mostly_navigation,minimal,Header for an unofficial men's sprint race results table showing categories and placeholder text.,['structured_data'],['general_interest'],['non_technical'],empty,poor,general,none,time_sensitive,safe,none,none,no_pii,['european'],['sweden'],0.9856684803962708,0.0,swe_Latn,2.0,0.3,0.1,0.3,extreme_sample_bottom
<urn:uuid:64ec061c-f556-457a-8360-ca34dd49dfa0>,0.14,fragment,mostly_navigation,brief,A collection of search result snippets for downloading the Swedish book 'Klientpsykologi f,"['transactional', 'structured_data']","['legal_services', 'insurance_industry', 'consulting_professional']",['non_technical'],thin,poor,general,heavy,slowly_changing,safe,none,none,no_pii,['european'],['sweden'],0.9765075445175172,0.0,swe_Latn,1.0,0.2,0.1,0.2,extreme_sample_bottom
<urn:uuid:2c8aa460-4d0b-427b-ba78-1c985d696ddc>,0.14,fragment,mostly_navigation,minimal,Fragment of a Swedish educational resource containing a numbered list of symbols and a copyright notice.,"['instructional', 'reference']",['education_sector'],['non_technical'],thin,poor,children,none,evergreen,safe,minimal,none,no_pii,['european'],['sweden'],0.9975060820579528,0.0,swe_Latn,1.0,0.2,0.1,0.2,extreme_sample_bottom
<urn:uuid:5d41bb38-c115-4c2a-8b56-53d572a750d3>,0.12,fragment,mostly_navigation,minimal,Navigation fragment listing dates and sections for a Trollhtta cross-country trail.,['structured_data'],"['hospitality_tourism', 'general_interest']",['non_technical'],thin,poor,general,minimal,time_sensitive,safe,none,none,no_pii,['european'],['sweden'],0.9610068798065186,0.0,swe_Latn,4.0,0.3,0.0,0.3,extreme_sample_bottom
<urn:uuid:ae815689-99f0-4f50-a990-db59940e8b33>,0.18,fragment,mostly_navigation,minimal,A list of Swedish place names and a link to an OpenStreetMap view.,['structured_data'],"['hospitality_tourism', 'general_interest']",['non_technical'],thin,poor,general,none,evergreen,safe,none,none,no_pii,['european'],['sweden'],0.776357114315033,0.0,swe_Latn,1.0,0.3,0.1,0.3,extreme_sample_bottom
<urn:uuid:17dbc47f-ddc1-4d41-80b0-82a0f8f6f588>,0.18,fragment,mixed_content,brief,Product listing and SEO keywords for a Swedish-Singaporean bilingual children's picture book.,"['transactional', 'structured_data']","['retail_commerce', 'media_entertainment']",['non_technical'],thin,poor,general,heavy,slowly_changing,safe,minimal,none,no_pii,"['european', 'southeast_asian']","['sweden', 'singapore']",0.9994012117385864,1.0,swe_Latn,1.0,0.3,0.1,0.3,extreme_sample_bottom
<urn:uuid:806bac7a-0296-4692-9872-ed8a82c5e6a3>,0.42,fragment,minimal_content,minimal,Title and source citation for Swedish sick pay data for the ,"['structured_data', 'reference']","['government_public', 'insurance_industry']",['data_heavy'],thin,poor,general,none,slowly_changing,safe,none,none,no_pii,['european'],['sweden'],0.9994457364082336,0.0,swe_Latn,1.0,0.9,0.1,0.9,extreme_sample_bottom
<urn:uuid:bad0a85d-124d-488c-9dd5-9858a47e5fc9>,0.18,severely_degraded,minimal_content,minimal,Corrupted Swedish text with numerical codes and a title about plan bestämelse.,['structured_data'],"['real_estate_construction', 'government_public']",['non_technical'],empty,unacceptable,expert,none,evergreen,safe,none,none,no_pii,['european'],['sweden'],0.9909841418266296,2.0,swe_Latn,3.0,0.3,0.1,0.3,extreme_sample_bottom
<urn:uuid:1cac2778-35bc-42a7-8c87-239eff0f3936>,0.12,fragment,minimal_content,minimal,Fragment of a Swedish construction order form containing repeated company addresses and technical specifications.,"['transactional', 'structured_data']","['real_estate_construction', 'manufacturing_industrial']",['engineering'],empty,unacceptable,expert,minimal,time_sensitive,safe,none,none,no_pii,['european'],['sweden'],0.961588978767395,0.0,swe_Latn,1.0,0.3,0.0,0.3,extreme_sample_bottom
